MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,Elevation,Slope,Aspect
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2006,84.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2007,82.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2008,80.6538461538462,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2009,80.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2010,86.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2011,81.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2012,92.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2013,92.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2014,87.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2015,91.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2016,94.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2017,89.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2018,85.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2019,93.0,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2020,92.8518518518518,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2021,91.8148148148148,14,,
Alaska,Alaska North Slope,Deadhorse,70.1613,-148.4653,2022,89.0,14,,
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2014,53.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2015,62.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2016,70.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2017,53.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2018,51.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2019,56.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2020,65.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2021,66.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 4",70.27417,68.89078,2022,61.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2007,95.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2008,102.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2009,75.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2010,100.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2011,100.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2012,119.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2013,110.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2014,105.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2015,110.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2016,162.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2017,91.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2018,94.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2019,103.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2020,105.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2021,103.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 1",70.2755,68.89164,2022,101.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1993,112.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1994,117.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1995,123.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1996,129.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1997,107.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1998,140.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,1999,152.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2000,146.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2001,142.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2002,163.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2003,159.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2004,155.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2005,165.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2006,123.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2007,135.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2008,141.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2009,139.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2010,133.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2011,147.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2012,169.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2013,155.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2014,130.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2015,150.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2016,168.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2017,165.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2018,155.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2019,163.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2020,159.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2021,143.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,Vaskiny_Dachy_Yamal_Peninsula 5,70.28333,68.9,2022,160.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2007,93.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2008,92.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2009,81.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2010,88.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2011,87.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2012,102.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2013,105.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2014,99.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2015,104.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2016,142.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2017,105.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2018,91.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2019,98.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2020,120.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2021,131.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 2",70.2955,68.88347,2022,134.0,34,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2007,127.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2008,126.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2009,100.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2010,126.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2011,137.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2012,150.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2013,147.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2014,130.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2015,149.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2016,167.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2017,140.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2018,134.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2019,131.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2020,156.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2021,142.0,25,0.006233320716279867,38.25061242606764
Russia,West Siberia,"Vaskiny Dachi, Yamal Peninsula 3",70.30139,68.84131,2022,148.0,25,0.006233320716279867,38.25061242606764
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,1995,95.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,1996,95.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,1997,99.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,1998,92.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,1999,85.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2000,87.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2001,83.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2002,94.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2003,92.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2004,93.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2005,100.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2006,93.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2007,96.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2008,79.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2009,89.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2010,80.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2011,91.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2012,82.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2013,89.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2014,81.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2015,113.5,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2016,104.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2017,108.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2018,94.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2019,108.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2020,109.516393442623,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2021,110.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2022,92.0,0,,
Alaska,Alaska North Slope,West_Dock,70.36667,-148.5667,2023,92.5,0,,
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,1995,100.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,1996,119.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,1997,106.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,1998,123.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,1999,100.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2000,115.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2001,103.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2002,98.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2003,90.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2004,133.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2005,103.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2006,110.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2007,100.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2008,120.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2009,127.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2010,120.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2011,119.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2012,120.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2013,122.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2014,117.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2015,127.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2016,188.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2017,123.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2018,113.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2019,130.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2020,120.0,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2021,106.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2022,107.5,19,0.030325573913259216,16.257800051930342
Alaska,Alaska North Slope,Atkasuk,70.45,-157.4,2023,111.5,19,0.030325573913259216,16.257800051930342
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2004,64.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2005,65.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2006,65.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2007,77.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2008,69.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2009,69.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2010,71.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2011,70.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2012,76.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2013,70.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2014,64.6,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2015,66.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2016,74.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2017,63.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2018,65.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2019,66.8019943019943,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2020,68.4843304843305,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,Allaiha (Indigirka basin),70.55,147.4333,2021,70.0,11,0.047137628096759795,272.8195499516261
Russia,North East Siberia,"Allaiha (Indigirka basin, alas)",70.56667,147.4167,2014,62.0,45,0.047137628096759795,272.8195499516261
Russia,North East Siberia,"Allaiha (Indigirka basin, alas)",70.56667,147.4167,2015,59.0,45,0.047137628096759795,272.8195499516261
Russia,North East Siberia,"Allaiha (Indigirka basin, alas)",70.56667,147.4167,2016,73.0,45,0.047137628096759795,272.8195499516261
Russia,North East Siberia,"Allaiha (Indigirka basin, alas)",70.56667,147.4167,2017,66.0,45,0.047137628096759795,272.8195499516261
Russia,North East Siberia,"Allaiha (Indigirka basin, alas)",70.56667,147.4167,2018,57.0,45,0.047137628096759795,272.8195499516261
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2017,80.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2018,79.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2019,83.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2020,94.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2021,89.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 3",70.8699,78.5478,2022,89.0,8,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2016,130.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2017,114.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2018,123.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2019,127.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2020,135.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2021,127.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 1",70.8893,78.4171,2022,129.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 4",70.89,78.4166667,2019,54.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 4",70.89,78.4166667,2020,60.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 4",70.89,78.4166667,2021,58.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 4",70.89,78.4166667,2022,54.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2016,159.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2017,135.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2018,133.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2019,128.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2020,142.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2021,139.0,0,0.02812963726292936,55.39946748779672
Russia,West Siberia,"Gyda, Gydan Peninsula 2",70.8906,78.4308,2022,130.0,0,0.02812963726292936,55.39946748779672
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1962,64.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1963,65.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1964,66.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1965,71.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1966,70.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1967,80.5,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1968,91.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1969,73.6289581887115,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1970,56.0,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1971,55.5057774386453,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1972,55.0535518595212,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1973,54.6414881554999,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1974,54.2677512194536,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1975,53.9305059442545,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1976,53.6279172227748,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1977,53.3581499478867,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1978,53.1193690124624,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1979,52.909739309374,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1980,52.7274257314939,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1981,52.5705931716941,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1982,52.4374065228468,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1983,52.3260306778244,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1984,52.2346305294989,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1985,52.1613709707426,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1986,52.1044168944276,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1987,52.0619331934262,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1988,52.0320847606105,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1989,52.0130364888528,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1990,52.0029532710252,4,,
Alaska,Alaska North Slope,Barrow,71.31667,-156.6,1991,52.0,4,,
